SolidityFile;ETHAddress;ContractName;Type;SLOC;LLOC;CLOC;NF;WMC;NL;NLE;NUMPAR;NOS;DIT;NOA;NOD;CBO;NA;NOI;Avg. McCC;Avg. NL;Avg. NLE;Avg. NUMPAR;Avg. NOS;Avg. NOI
CED2601F3Cfb60e2b06080Ba8Ad7DA3140b1B1D4_update_40c10f19.sol;data;ERC20BaseInternal;contract;123;68;38;7;7;0;0;14;33;1;1;1;1;0;13;1.0;0.0;0.0;2.0;4.714285714285714;1.8571428571428572
CED2601F3Cfb60e2b06080Ba8Ad7DA3140b1B1D4_update_40c10f19.sol;data;MagicWhitelist;contract;22;15;1;3;3;0;0;4;4;2;3;0;0;0;4;1.0;0.0;0.0;1.3333333333333333;1.3333333333333333;1.3333333333333333
CED2601F3Cfb60e2b06080Ba8Ad7DA3140b1B1D4_update_40c10f19.sol;data;MagicWhitelistStorage;library;15;13;0;1;1;0;0;0;2;0;0;0;0;1;0;1.0;0.0;0.0;0.0;2.0;0.0
CED2601F3Cfb60e2b06080Ba8Ad7DA3140b1B1D4_update_40c10f19.sol;data;OwnableStorage;library;21;18;0;2;2;0;0;2;3;0;0;0;0;1;0;1.0;0.0;0.0;1.0;1.5;0.0
CED2601F3Cfb60e2b06080Ba8Ad7DA3140b1B1D4_update_40c10f19.sol;data;IERC20Internal;interface;13;12;0;0;0;0;0;0;0;0;0;2;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0
CED2601F3Cfb60e2b06080Ba8Ad7DA3140b1B1D4_update_40c10f19.sol;data;OwnableInternal;contract;11;10;0;0;0;0;0;0;2;0;0;1;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0
CED2601F3Cfb60e2b06080Ba8Ad7DA3140b1B1D4_update_40c10f19.sol;data;ERC20BaseStorage;library;16;14;0;1;1;0;0;0;2;0;0;0;0;1;0;1.0;0.0;0.0;0.0;2.0;0.0
